name,address,location,tel,type,type_code,keyword,business_period,open_time,close_time,is_24h,night_ratio,night_service,pcode,citycode,adcode,gridcode,timestamp,night_service_inferred,night_prob
深圳徐纯如西医内科诊所,沙荷路23-2号,"114.246224,22.647475",13322924418,医疗保健服务;专科医院;专科医院|医疗保健服务;诊所;诊所,090200|090300,诊所,,,,False,0.0,False,440000,755,440307,3314717922,2026-05-21T20:19:28.511191,False,0.1
洪琪西医内科诊所,福强路2006号(福田口岸地铁站D2口步行380米),"114.064230,22.518060",0755-83823656,医疗保健服务;诊所;诊所|医疗保健服务;专科医院;专科医院,090300|090200,诊所,,,,False,0.0,False,440000,755,440304,3314602500,2026-05-21T20:19:29.157635,False,0.1
深圳古从全诊所,井湾村三巷12-1号,"113.838828,22.592240",15915258335,医疗保健服务;专科医院;专科医院|医疗保健服务;诊所;诊所,090200|090300,诊所,,,,False,0.0,False,440000,755,440306,3313761700,2026-05-21T20:19:29.904463,False,0.1
深圳杨明兰诊所,布李路与新龙路交叉口南120米,"114.119300,22.611398",13005447788,医疗保健服务;专科医院;妇科医院|医疗保健服务;诊所;诊所,090209|090300,诊所,,,,False,0.0,False,440000,755,440307,3314703911,2026-05-21T20:19:30.540159,False,0.1
深圳李敏诊所,吉祥路346号,"114.238836,22.717499",[],医疗保健服务;诊所;诊所|医疗保健服务;专科医院;专科医院,090300|090200,诊所,,,,False,0.0,False,440000,755,440307,3414016900,2026-05-21T20:19:31.098827,False,0.1
深圳黄开英诊所,龙华大浪街道大浪社区鸿盛御景1栋104,"113.996877,22.694454",0755-23013289;13554870928,医疗保健服务;专科医院;妇科医院,090209,诊所,,,,False,0.0,False,440000,755,440309,3413073912,2026-05-21T20:19:31.738103,False,0.1
深圳张功秀中医综合诊所,象角塘村二路15-1(华为地铁站B口步行480米),"114.071333,22.652396",0755-84167655,医疗保健服务;专科医院;妇科医院,090209,诊所,,,,False,0.0,False,440000,755,440307,3314708502,2026-05-21T20:19:32.358372,False,0.1
深圳黄茂来中医(综合)诊所,石龙路与石龙仔路交叉口东100米,"113.966441,22.698050",[],医疗保健服务;专科医院;专科医院|医疗保健服务;诊所;诊所,090200|090300,诊所,,,,False,0.0,False,440000,755,440306,3413073720,2026-05-21T20:19:32.968851,False,0.1
深圳刘蓉西医内科诊所,万利路牛始埔新村,"114.187304,22.633228",[],医疗保健服务;专科医院;专科医院,090200,诊所,,,,False,0.0,False,440000,755,440307,3314715422,2026-05-21T20:19:34.362261,False,0.1
深圳市南山区龙正波西医内科诊所,登良路14-12号(南油地铁站B口步行170米),"113.928574,22.510217",[],医疗保健服务;专科医院;专科医院|医疗保健服务;诊所;诊所,090200|090300,诊所,,,,False,0.0,False,440000,755,440305,3313671400,2026-05-21T20:19:34.986246,False,0.1
深圳大新惠仁诊所,南头街办大新村13-1(大新地铁站D口步行130米),"113.915923,22.531406",13682567757,医疗保健服务;专科医院;口腔医院,090202,诊所,,,,False,0.0,False,440000,755,440305,3313673320,2026-05-21T20:19:35.620916,False,0.1
深圳李天石诊所,长圳路与长华街交叉口西南60米,"113.915957,22.717432",[],医疗保健服务;诊所;诊所|医疗保健服务;专科医院;专科医院,090300|090200,诊所,,,,False,0.0,False,440000,755,440311,3413076300,2026-05-21T20:19:36.185491,False,0.1
深圳廖燕琼诊所,宝城24区2坊2巷6号,"113.899522,22.566756",19210495363,医疗保健服务;专科医院;妇科医院,090209,诊所,,,,False,0.0,False,440000,755,440306,3313678102,2026-05-21T20:19:36.786082,False,0.1
深圳杨永坚诊所,政丰北路127号,"113.819564,22.673994",0755-27397996;13823227438,医疗保健服务;专科医院;妇科医院|医疗保健服务;诊所;诊所,090209|090300,诊所,,,,False,0.0,False,440000,755,440306,3413060521,2026-05-21T20:19:37.474652,False,0.1
深圳仇静红西医内科诊所,辅岐路146号,"114.116423,22.691294",13713796261,医疗保健服务;专科医院;专科医院|医疗保健服务;诊所;诊所,090200|090300,诊所,,,,False,0.0,False,440000,755,440307,3414002920,2026-05-21T20:19:38.153888,False,0.1
深圳张惠琳西医内科诊所,金运路68-4附近(布吉地铁站东3口步行480米),"114.121171,22.606466",0755-28535618,医疗保健服务;专科医院;专科医院|医疗保健服务;诊所;诊所,090200|090300,诊所,,,,False,0.0,False,440000,755,440307,3314702922,2026-05-21T20:19:38.766426,False,0.1
深圳林庆章中医内科诊所,梅林路251号(梅景地铁站C口步行150米),"114.038344,22.562562",[],医疗保健服务;专科医院;专科医院,090200,诊所,,,,False,0.0,False,440000,755,440304,3314607310,2026-05-21T20:19:39.336605,False,0.1
深圳廖康西医内科诊所,横岗镇大康村奔康路2号,"114.242325,22.648525",[],医疗保健服务;专科医院;专科医院|医疗保健服务;诊所;诊所,090200|090300,诊所,,,,False,0.0,False,440000,755,440307,3314717921,2026-05-21T20:19:39.887003,False,0.1
深圳罗良亿西医内科诊所,清宁路64、66号,"114.055130,22.669506",13823270479,医疗保健服务;诊所;诊所|医疗保健服务;专科医院;专科医院,090300|090200,诊所,,,,False,0.0,False,440000,755,440309,3414000411,2026-05-21T20:19:40.506831,False,0.1
深圳市龙岗区李金秀诊所,莲塘路与莲塘四巷交叉口南20米,"114.158688,22.653145",[],医疗保健服务;专科医院;妇科医院,090209,诊所,,,,False,0.0,False,440000,755,440307,3314718212,2026-05-21T20:19:41.211997,False,0.1
深圳王寿山中医综合诊所(医保定点),盐田路89号金水湾御园商铺P23铺,"114.257261,22.591640",18822885948,医疗保健服务;专科医院;专科医院,090200,诊所,,,,False,0.0,False,440000,755,440308,3314720021,2026-05-21T20:19:41.831028,False,0.375
深圳祝兰珍西医诊所,坑梓龙田社区龙湾路35号,"114.368607,22.753886",0755-33902088,医疗保健服务;专科医院;妇科医院|医疗保健服务;诊所;诊所,090209|090300,诊所,,,,False,0.0,False,440000,755,440310,3414120911,2026-05-21T20:19:42.503406,False,0.1
深圳市龙岗区唐仁利西医内科诊所,白泥坑社区塘摊路64号,"114.157208,22.653211",[],医疗保健服务;专科医院;专科医院|医疗保健服务;诊所;诊所,090200|090300,诊所,,,,False,0.0,False,440000,755,440307,3314718211,2026-05-21T20:19:43.150204,False,0.1
王丽洪诊所,向东路91号,"114.284484,22.733188",0755-84817838,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所,090202|090300,诊所,,,,False,0.0,False,440000,755,440307,3414027222,2026-05-21T20:19:43.786662,False,0.1
深圳市龙岗区赵继银西医内科诊所,兴华路与岳湖街交叉口南80米,"114.304372,22.771812",13686805429,医疗保健服务;专科医院;专科医院,090200,诊所,,,,False,0.0,False,440000,755,440307,3414122411,2026-05-21T20:19:44.442586,False,0.1
王占军西医内科诊所,西田股份合作公司南门旁,"113.900825,22.799193",13632771854,医疗保健服务;诊所;诊所|医疗保健服务;专科医院;专科医院,090300|090200,诊所,,,,False,0.0,False,440000,755,440311,3413175220,2026-05-21T20:19:45.135027,False,0.1
深圳廖忠明中医(综合)诊所,龙岗街道南联社区碧新路锦龙名苑3栋SP110号,"114.269812,22.712793",0755-89359883,医疗保健服务;诊所;诊所|医疗保健服务;专科医院;专科医院,090300|090200,诊所,,,,False,0.0,False,440000,755,440307,3414025111,2026-05-21T20:19:45.739780,False,0.1
深圳馨复西医妇科诊所,沙井镇沙头一路45号,"113.808769,22.730843",13168738879;13713981026,医疗保健服务;专科医院;妇科医院,090209,诊所,,,,False,0.0,False,440000,755,440306,3413067422,2026-05-21T20:19:46.482553,False,0.1
深圳盈和诊所,凤凰街道东坑社区东发路19号105,"113.918334,22.755479",19965431356,医疗保健服务;专科医院;口腔医院,090202,诊所,,,,False,0.0,False,440000,755,440311,3413170311,2026-05-21T20:19:47.832762,False,0.1
刘敏西医儿科诊所,宝农北巷35号,"113.906702,22.558612",0755-21458741;0755-27780176,医疗保健服务;专科医院;专科医院|医疗保健服务;诊所;诊所,090200|090300,诊所,,,,False,0.0,False,440000,755,440306,3313677201,2026-05-21T20:19:48.422780,False,0.1
深圳童馨儿科诊所,爱龙路与爱心路交叉口东200米,"114.230980,22.727045",0755-89399293,医疗保健服务;专科医院;专科医院,090200,诊所,,,,False,0.0,False,440000,755,440307,3414017801,2026-05-21T20:19:48.958869,False,0.1
深圳雷冬仕西医内科诊所,富地路高桥新村,"114.289485,22.774684",[],医疗保健服务;专科医院;专科医院,090200,诊所,,,,False,0.0,False,440000,755,440307,3414122320,2026-05-21T20:19:49.569185,False,0.1
深圳市光明区但照泉西医内科诊所,东坑村,"113.917154,22.754950",[],医疗保健服务;专科医院;专科医院,090200,诊所,,,,False,0.0,False,440000,755,440311,3413170311,2026-05-21T20:19:50.211960,False,0.1
深圳陈志强西医内科诊所,公明街道楼村新村8巷16号,"113.929856,22.783658",[],医疗保健服务;专科医院;专科医院|医疗保健服务;诊所;诊所,090200|090300,诊所,,,,False,0.0,False,440000,755,440311,3413174401,2026-05-21T20:19:50.833581,False,0.1
深圳褚建华儿科诊所,新沙路479号,"113.819213,22.730077",13714007292,医疗保健服务;诊所;诊所|医疗保健服务;专科医院;专科医院,090300|090200,诊所,,,,False,0.0,False,440000,755,440306,3413067511,2026-05-21T20:19:51.441083,False,0.1
深圳林霞妇科诊所,横岗莲心路31号,"114.197883,22.646339",15112383878,医疗保健服务;专科医院;妇科医院,090209,诊所,,,,False,0.0,False,440000,755,440307,3314717512,2026-05-21T20:19:52.002985,False,0.1
深圳孙灵诊所,洪湖二街26-28号,"114.120901,22.560676",18922897728,医疗保健服务;专科医院;妇科医院|医疗保健服务;诊所;诊所,090209|090300,诊所,,,,False,0.0,False,440000,755,440303,3314607902,2026-05-21T20:19:52.578345,False,0.1
深圳吴锦鸿西医内科诊所,园山街道保安社区坳二路36-1号105,"114.215718,22.669388",13501573555,医疗保健服务;诊所;诊所|医疗保健服务;专科医院;专科医院,090300|090200,诊所,,,,False,0.0,False,440000,755,440307,3414010700,2026-05-21T20:19:53.146420,False,0.1
深圳吴享阳中医内科诊所,宝安区新桥街道大朗山二路1-1,"113.818255,22.707882",13713936572,医疗保健服务;专科医院;专科医院,090200,诊所,,,,False,0.0,False,440000,755,440306,3413064521,2026-05-21T20:19:53.680380,False,0.1
深圳明松庭诊所,环田路38-2,"113.899081,22.730946",13428959226;15077792566,医疗保健服务;诊所;诊所|医疗保健服务;专科医院;专科医院,090300|090200,诊所,,,,False,0.0,False,440000,755,440311,3413077122,2026-05-21T20:19:54.287166,False,0.1
深圳杨根远皮肤科诊所,龙田街道大水湾一巷6号,"114.366334,22.752883",13728629880;15889399566,医疗保健服务;诊所;诊所|医疗保健服务;专科医院;专科医院,090300|090200,诊所,,,,False,0.0,False,440000,755,440310,3414120910,2026-05-21T20:19:54.909266,False,0.1
深圳周梅芳妇科诊所,下村路15附近,"113.886527,22.788205",0755-23249051,医疗保健服务;专科医院;妇科医院,090209,诊所,,,,False,0.0,False,440000,755,440311,3413174012,2026-05-21T20:19:55.498781,False,0.1
严来发西医内科诊所,凤塘大道11-1号,"113.831369,22.693705",[],医疗保健服务;专科医院;专科医院|医疗保健服务;诊所;诊所,090200|090300,诊所,,,,False,0.0,False,440000,755,440306,3413063601,2026-05-21T20:19:56.035688,False,0.1
深圳市龙岗区叶国强中医诊所,凤歧路26号,"114.111219,22.687960",0755-89541188;0755-89684769,医疗保健服务;专科医院;骨科医院|医疗保健服务;诊所;诊所,090206|090300,诊所,,,,False,0.0,False,440000,755,440307,3414002812,2026-05-21T20:19:56.603681,False,0.1
卢惠聪中医内科诊所,潜龙·华城A区东南门旁,"114.043879,22.609115",[],医疗保健服务;专科医院;专科医院,090200,诊所,,,,False,0.0,False,440000,755,440309,3314703301,2026-05-21T20:19:57.175237,False,0.1
深圳市光明区黄桂密西医妇科诊所,文明路38号,"113.902327,22.727320",13662224551,医疗保健服务;专科医院;妇科医院|医疗保健服务;诊所;诊所,090209|090300,诊所,,,,False,0.0,False,440000,755,440311,3413077200,2026-05-21T20:19:57.735180,False,0.1
蔚琴西医妇科诊所,宝农南巷51号(新安公园地铁站D口步行480米),"113.907840,22.558839",[],医疗保健服务;专科医院;妇科医院|医疗保健服务;诊所;诊所,090209|090300,诊所,,,,False,0.0,False,440000,755,440306,3313677201,2026-05-21T20:19:58.241558,False,0.1
深圳龙光门诊部,龙珠五路桃源派出所西侧,"113.975655,22.559513",0755-26769555;0755-36963818;18923847825,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所,090202|090300,诊所,,,,False,0.0,False,440000,755,440305,3313677800,2026-05-21T20:19:58.842119,False,0.1
深圳史丹妇科诊所,马田街道合水口社区中粮云景花园南区5栋2-80号,"113.886892,22.775084",15825673761,医疗保健服务;专科医院;妇科医院,090209,诊所,,,,False,0.0,False,440000,755,440311,3413173002,2026-05-21T20:20:00.200182,False,0.1
木棉花门诊部(深圳科学馆分院),华强北街道深南中路2002号中核大厦5楼,"114.095003,22.541296",0755-82736293,医疗保健服务;专科医院;妇科医院,090209,诊所,,,,False,0.0,False,440000,755,440304,3314604721,2026-05-21T20:20:00.796469,False,0.1
深圳睿瞳视界眼科诊所(高看一眼),四和社区观澜大道214号-2,"114.046275,22.711925",13025431878;18576442513,医疗保健服务;专科医院;眼科医院,090203,诊所,,,,False,0.0,False,440000,755,440309,3414005312,2026-05-21T20:20:01.391546,False,0.1
深圳王芳西医妇科诊所,园山街道安良社区油甘园路39号,"114.226983,22.628681",13410961437,医疗保健服务;专科医院;专科医院,090200,诊所,,,,False,0.0,False,440000,755,440307,3314715810,2026-05-21T20:20:01.967549,False,0.1
深圳孟兰西医妇科诊所,福前路45号,"114.032721,22.715377",[],医疗保健服务;专科医院;妇科医院,090209,诊所,,,,False,0.0,False,440000,755,440309,3414005221,2026-05-21T20:20:02.540942,False,0.1
深圳啄木鸟儿科诊所,康耀街中粮云景花园北区2栋A1-21,"113.887205,22.777579",[],医疗保健服务;专科医院;专科医院,090200,诊所,,,,False,0.0,False,440000,755,440311,3413173002,2026-05-21T20:20:03.090213,False,0.1
陈燕奎西医妇科诊所,联兴街19-23,"114.115175,22.601342",0755-28876770,医疗保健服务;专科医院;妇科医院,090209,诊所,,,,False,0.0,False,440000,755,440307,3314702900,2026-05-21T20:20:03.639473,False,0.1
深圳奥睐眼科诊所,领域荟(宝安中心地铁站A口步行130米),"113.888853,22.553807",[],医疗保健服务;专科医院;眼科医院,090203,诊所,,,,False,0.0,False,440000,755,440306,3313676110,2026-05-21T20:20:04.283795,False,0.1
深圳心一康中广和中医内科诊所,公园路与工业八路交叉口南80米,"113.924859,22.498520",[],医疗保健服务;专科医院;专科医院,090200,诊所,,,,False,0.0,False,440000,755,440305,3313579322,2026-05-21T20:20:04.835651,False,0.1
张雯琴西医妇科诊所,关口路46-6号,"113.919047,22.537713",[],医疗保健服务;专科医院;妇科医院,090209,诊所,,,,False,0.0,False,440000,755,440305,3313674311,2026-05-21T20:20:05.470330,False,0.1
深圳艾尔兴眼科诊所,新洲路与红荔西路交口第一世界广场A座23A,"114.048281,22.548259",19924518578,医疗保健服务;专科医院;眼科医院,090203,诊所,,,,False,0.0,False,440000,755,440304,3314605322,2026-05-21T20:20:06.023576,False,0.1
